stage,layer,module,module_path,epsilon,lambda_scale,lambda_options,matrix_reduced_rank,top_k,num_singular_vectors,num_intruders,intruder_fraction,mean_max_similarity,min_max_similarity,correction_frobenius_norm
sst2,10,q_proj,layers.10.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993653297424316,0.9978806972503662,0.0
sst2,10,v_proj,layers.10.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,4,0.04,0.9742386341094971,0.7105249166488647,1.4334464073181152
sst2,10,up_proj,layers.10.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9875879883766174,0.7155400514602661,3.403454303741455
sst2,10,down_proj,layers.10.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9950470924377441,0.9432567358016968,0.0
sst2,11,q_proj,layers.11.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9982196092605591,0.9331400394439697,0.0
sst2,11,v_proj,layers.11.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9863008856773376,0.8463398218154907,0.0
sst2,11,up_proj,layers.11.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9937751293182373,0.9314346313476562,0.0
sst2,11,down_proj,layers.11.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.991672158241272,0.8149152994155884,0.0
sst2,12,q_proj,layers.12.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9994376301765442,0.997046947479248,0.0
sst2,12,v_proj,layers.12.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9903032183647156,0.8874827027320862,0.0
sst2,12,up_proj,layers.12.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9960761070251465,0.9211035370826721,0.0
sst2,12,down_proj,layers.12.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9978135824203491,0.9280908107757568,0.0
sst2,13,q_proj,layers.13.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9991655945777893,0.9889335632324219,0.0
sst2,13,v_proj,layers.13.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9971796274185181,0.9737401604652405,0.0
sst2,13,up_proj,layers.13.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9959561824798584,0.9328513741493225,0.0
sst2,13,down_proj,layers.13.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9985894560813904,0.9548110961914062,0.0
sst2,14,q_proj,layers.14.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9995442032814026,0.9988353848457336,0.0
sst2,14,v_proj,layers.14.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,1.0000584125518799,0.9992209076881409,0.0
sst2,14,up_proj,layers.14.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.997803807258606,0.9588280916213989,0.0
sst2,14,down_proj,layers.14.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,3,0.03,0.9869896173477173,0.42393720149993896,4.307162284851074
sst2,15,q_proj,layers.15.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9995535016059875,0.9988645315170288,0.0
sst2,15,v_proj,layers.15.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9998857378959656,0.9975250959396362,0.0
sst2,15,up_proj,layers.15.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9986283779144287,0.9722331762313843,0.0
sst2,15,down_proj,layers.15.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9988826513290405,0.9864546656608582,0.0
siqa,0,q_proj,layers.0.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993687272071838,0.9982158541679382,0.0
siqa,0,v_proj,layers.0.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,7,0.07,0.932727575302124,0.6104564666748047,1.5689715147018433
siqa,0,up_proj,layers.0.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9817975759506226,0.772011399269104,2.3101227283477783
siqa,0,down_proj,layers.0.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9892378449440002,0.8732309937477112,0.0
siqa,1,q_proj,layers.1.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9979759454727173,0.9656844139099121,0.0
siqa,1,v_proj,layers.1.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,20,0.2,0.9005835056304932,0.5777527093887329,2.690901517868042
siqa,1,up_proj,layers.1.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,4,0.04,0.9628033638000488,0.5736685395240784,4.48728084564209
siqa,1,down_proj,layers.1.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9881965517997742,0.8734105825424194,0.0
siqa,2,q_proj,layers.2.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9987031817436218,0.9846462607383728,0.0
siqa,2,v_proj,layers.2.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,12,0.12,0.9362446069717407,0.6677664518356323,2.5004587173461914
siqa,2,up_proj,layers.2.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,4,0.04,0.9553170800209045,0.7440738677978516,4.230214595794678
siqa,2,down_proj,layers.2.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9946134090423584,0.9492899775505066,0.0
siqa,3,q_proj,layers.3.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9984702467918396,0.9895151853561401,0.0
siqa,3,v_proj,layers.3.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9615715146064758,0.7104500532150269,1.1347179412841797
siqa,3,up_proj,layers.3.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,4,0.04,0.968448281288147,0.7675541043281555,4.396450996398926
siqa,3,down_proj,layers.3.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9947662353515625,0.9683150053024292,0.0
siqa,4,q_proj,layers.4.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9985731244087219,0.9863770604133606,0.0
siqa,4,v_proj,layers.4.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9534680247306824,0.7530587911605835,1.100566029548645
siqa,4,up_proj,layers.4.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9832088351249695,0.8977299928665161,0.0
siqa,4,down_proj,layers.4.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.993149995803833,0.8229243755340576,0.0
siqa,5,q_proj,layers.5.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9982759356498718,0.9912885427474976,0.0
siqa,5,v_proj,layers.5.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,3,0.03,0.9501785039901733,0.708824098110199,1.1884047985076904
siqa,5,up_proj,layers.5.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9821570515632629,0.7914109230041504,3.108955144882202
siqa,5,down_proj,layers.5.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.993012011051178,0.8006830215454102,0.0
siqa,6,q_proj,layers.6.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9979244470596313,0.9840977191925049,0.0
siqa,6,v_proj,layers.6.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9727858901023865,0.8529860377311707,0.0
siqa,6,up_proj,layers.6.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9785229563713074,0.7401692867279053,3.225846290588379
siqa,6,down_proj,layers.6.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9952888488769531,0.9318016767501831,0.0
siqa,7,q_proj,layers.7.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9988635182380676,0.9944421648979187,0.0
siqa,7,v_proj,layers.7.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9730755090713501,0.7196467518806458,1.264870524406433
siqa,7,up_proj,layers.7.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9932727217674255,0.823331356048584,0.0
siqa,7,down_proj,layers.7.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9971621632575989,0.9397154450416565,0.0
siqa,8,q_proj,layers.8.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9992278814315796,0.9965183138847351,0.0
siqa,8,v_proj,layers.8.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9703335762023926,0.7769412398338318,1.1726614236831665
siqa,8,up_proj,layers.8.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9895381927490234,0.8485340476036072,0.0
siqa,8,down_proj,layers.8.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9948434233665466,0.8483644723892212,0.0
siqa,9,q_proj,layers.9.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993534684181213,0.9971414804458618,0.0
siqa,9,v_proj,layers.9.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9635168313980103,0.7010003328323364,1.1478160619735718
siqa,9,up_proj,layers.9.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9916173815727234,0.9091420769691467,0.0
siqa,9,down_proj,layers.9.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9966081380844116,0.9301621913909912,0.0
siqa,10,q_proj,layers.10.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.999347984790802,0.9983751773834229,0.0
siqa,10,v_proj,layers.10.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,4,0.04,0.9616317749023438,0.6855244040489197,1.4333964586257935
siqa,10,up_proj,layers.10.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9919444918632507,0.9329306483268738,0.0
siqa,10,down_proj,layers.10.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9945926070213318,0.9294679760932922,0.0
siqa,11,q_proj,layers.11.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9988999366760254,0.9775665998458862,0.0
siqa,11,v_proj,layers.11.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9821253418922424,0.8955903649330139,0.0
siqa,11,up_proj,layers.11.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9934131503105164,0.9482808113098145,0.0
siqa,11,down_proj,layers.11.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9917223453521729,0.797657310962677,2.3086230754852295
siqa,12,q_proj,layers.12.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993717670440674,0.9967916011810303,0.0
siqa,12,v_proj,layers.12.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9847221374511719,0.854407787322998,0.0
siqa,12,up_proj,layers.12.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9948242902755737,0.9376639723777771,0.0
siqa,12,down_proj,layers.12.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.996131420135498,0.8903526663780212,0.0
siqa,13,q_proj,layers.13.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9992794990539551,0.9969776272773743,0.0
siqa,13,v_proj,layers.13.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9955507516860962,0.9711031913757324,0.0
siqa,13,up_proj,layers.13.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9944615364074707,0.845374345779419,0.0
siqa,13,down_proj,layers.13.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9953300356864929,0.8922000527381897,0.0
siqa,14,q_proj,layers.14.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9994239807128906,0.9979062676429749,0.0
siqa,14,v_proj,layers.14.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,1.0000032186508179,0.9989047050476074,0.0
siqa,14,up_proj,layers.14.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9968559741973877,0.9437244534492493,0.0
siqa,14,down_proj,layers.14.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,3,0.03,0.9871189594268799,0.42644262313842773,4.3071699142456055
siqa,15,q_proj,layers.15.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9994798302650452,0.9980019330978394,0.0
siqa,15,v_proj,layers.15.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9998724460601807,0.9983478784561157,0.0
siqa,15,up_proj,layers.15.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9985630512237549,0.9735217094421387,0.0
siqa,15,down_proj,layers.15.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.99798184633255,0.9733620882034302,0.0
winogrande,0,q_proj,layers.0.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9991818070411682,0.9919862747192383,0.0
winogrande,0,v_proj,layers.0.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,9,0.09,0.9290378093719482,0.6040266752243042,1.768674612045288
winogrande,0,up_proj,layers.0.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9830335378646851,0.7983526587486267,2.3100171089172363
winogrande,0,down_proj,layers.0.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9865649342536926,0.8241794109344482,0.0
winogrande,1,q_proj,layers.1.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9977981448173523,0.9733431339263916,0.0
winogrande,1,v_proj,layers.1.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,19,0.19,0.8992029428482056,0.49893686175346375,2.6110527515411377
winogrande,1,up_proj,layers.1.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9704053401947021,0.7171158790588379,3.1249589920043945
winogrande,1,down_proj,layers.1.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9873844981193542,0.8499798774719238,0.0
winogrande,2,q_proj,layers.2.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9986317157745361,0.987175464630127,0.0
winogrande,2,v_proj,layers.2.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,11,0.11,0.9354782104492188,0.5958386063575745,2.3112783432006836
winogrande,2,up_proj,layers.2.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,4,0.04,0.9547222852706909,0.7581425309181213,4.230360984802246
winogrande,2,down_proj,layers.2.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9948021769523621,0.9603928923606873,0.0
winogrande,3,q_proj,layers.3.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.998434841632843,0.9896224141120911,0.0
winogrande,3,v_proj,layers.3.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.961391270160675,0.8044889569282532,0.0
winogrande,3,up_proj,layers.3.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9657854437828064,0.7059611082077026,3.0552377700805664
winogrande,3,down_proj,layers.3.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9923765063285828,0.8751375675201416,0.0
winogrande,4,q_proj,layers.4.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9982123374938965,0.9735053777694702,0.0
winogrande,4,v_proj,layers.4.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,4,0.04,0.9517543315887451,0.748062014579773,1.5537489652633667
winogrande,4,up_proj,layers.4.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.978485107421875,0.8569024801254272,0.0
winogrande,4,down_proj,layers.4.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9899477362632751,0.7208495140075684,3.2310738563537598
winogrande,5,q_proj,layers.5.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9981095194816589,0.9823760390281677,0.0
winogrande,5,v_proj,layers.5.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,5,0.05,0.9489210247993469,0.6926834583282471,1.500612735748291
winogrande,5,up_proj,layers.5.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9776120185852051,0.7650190591812134,3.049168825149536
winogrande,5,down_proj,layers.5.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9935371279716492,0.830876886844635,0.0
winogrande,6,q_proj,layers.6.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9977632164955139,0.9725498557090759,0.0
winogrande,6,v_proj,layers.6.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9685177803039551,0.8646344542503357,0.0
winogrande,6,up_proj,layers.6.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9794405102729797,0.7534379959106445,3.2258152961730957
winogrande,6,down_proj,layers.6.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9962904453277588,0.9642006158828735,0.0
winogrande,7,q_proj,layers.7.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9989467859268188,0.9943920969963074,0.0
winogrande,7,v_proj,layers.7.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9734399318695068,0.7222684621810913,1.2649132013320923
winogrande,7,up_proj,layers.7.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9929453134536743,0.8208390474319458,0.0
winogrande,7,down_proj,layers.7.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9971177577972412,0.9328096508979797,0.0
winogrande,8,q_proj,layers.8.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9991878271102905,0.9970296621322632,0.0
winogrande,8,v_proj,layers.8.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,1,0.01,0.9714202880859375,0.7954443693161011,0.8287801146507263
winogrande,8,up_proj,layers.8.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9896441698074341,0.8776280283927917,0.0
winogrande,8,down_proj,layers.8.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9960051774978638,0.8967707753181458,0.0
winogrande,9,q_proj,layers.9.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993827939033508,0.9981616139411926,0.0
winogrande,9,v_proj,layers.9.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9645524621009827,0.8077151775360107,0.0
winogrande,9,up_proj,layers.9.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9904589653015137,0.894485354423523,0.0
winogrande,9,down_proj,layers.9.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9952921867370605,0.9322068095207214,0.0
winogrande,10,q_proj,layers.10.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993367791175842,0.9971275329589844,0.0
winogrande,10,v_proj,layers.10.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,4,0.04,0.9583684802055359,0.6733300089836121,1.433309555053711
winogrande,10,up_proj,layers.10.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9930345416069031,0.9469321370124817,0.0
winogrande,10,down_proj,layers.10.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9919841885566711,0.8562780022621155,0.0
winogrande,11,q_proj,layers.11.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9986583590507507,0.963968813419342,0.0
winogrande,11,v_proj,layers.11.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9831187725067139,0.9120239019393921,0.0
winogrande,11,up_proj,layers.11.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9920697212219238,0.9481756687164307,0.0
winogrande,11,down_proj,layers.11.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9894052147865295,0.7080150842666626,3.265366792678833
winogrande,12,q_proj,layers.12.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9992533922195435,0.9935339689254761,0.0
winogrande,12,v_proj,layers.12.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,2,0.02,0.9797807335853577,0.7835966944694519,1.1522444486618042
winogrande,12,up_proj,layers.12.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9915305376052856,0.7817065715789795,3.6606061458587646
winogrande,12,down_proj,layers.12.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9943398237228394,0.882632851600647,0.0
winogrande,13,q_proj,layers.13.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9992868304252625,0.9964331984519958,0.0
winogrande,13,v_proj,layers.13.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9952095150947571,0.9719933867454529,0.0
winogrande,13,up_proj,layers.13.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9954441785812378,0.9015398621559143,0.0
winogrande,13,down_proj,layers.13.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9950714111328125,0.8664376139640808,0.0
winogrande,14,q_proj,layers.14.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9994247555732727,0.9981174468994141,0.0
winogrande,14,v_proj,layers.14.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9999690055847168,0.9982826709747314,0.0
winogrande,14,up_proj,layers.14.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9969583749771118,0.9475571513175964,0.0
winogrande,14,down_proj,layers.14.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9880390167236328,0.5038061141967773,2.4283828735351562
winogrande,15,q_proj,layers.15.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9994518756866455,0.9974534511566162,0.0
winogrande,15,v_proj,layers.15.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,0,0.0,0.9997256994247437,0.9965811967849731,0.0
winogrande,15,up_proj,layers.15.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9986406564712524,0.9842430353164673,0.0
winogrande,15,down_proj,layers.15.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9972886443138123,0.9781225919723511,0.0
fever,0,q_proj,layers.0.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9993247985839844,0.9975666403770447,0.0
fever,0,v_proj,layers.0.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,14,0.14,0.9198741912841797,0.672076940536499,2.242576837539673
fever,0,up_proj,layers.0.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9790539741516113,0.7688161134719849,2.3103175163269043
fever,0,down_proj,layers.0.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9824510216712952,0.8139590620994568,0.0
fever,1,q_proj,layers.1.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9975134134292603,0.9707815647125244,0.0
fever,1,v_proj,layers.1.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,16,0.16,0.8991760015487671,0.5293077230453491,2.403913974761963
fever,1,up_proj,layers.1.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,2,0.02,0.9703567624092102,0.7796440124511719,3.2009835243225098
fever,1,down_proj,layers.1.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,1,0.01,0.9829800128936768,0.7873597145080566,2.2201342582702637
fever,2,q_proj,layers.2.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9983115196228027,0.9767264723777771,0.0
fever,2,v_proj,layers.2.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,16,0.16,0.9208226203918457,0.6514363288879395,2.822524070739746
fever,2,up_proj,layers.2.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,4,0.04,0.9520825147628784,0.7105326056480408,4.2601847648620605
fever,2,down_proj,layers.2.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9910221099853516,0.8588234186172485,0.0
fever,3,q_proj,layers.3.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9981390237808228,0.9859341979026794,0.0
fever,3,v_proj,layers.3.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,4,0.04,0.9520389437675476,0.6796491742134094,1.5927644968032837
fever,3,up_proj,layers.3.mlp.up_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,6,0.06,0.9583437442779541,0.7360612750053406,5.1962690353393555
fever,3,down_proj,layers.3.mlp.down_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9910119771957397,0.9260209202766418,0.0
fever,4,q_proj,layers.4.self_attn.q_proj,0.8,0.0,"[0.0, 0.5]",2048,100,100,0,0.0,0.9983749985694885,0.9804955124855042,0.0
fever,4,v_proj,layers.4.self_attn.v_proj,0.8,0.0,"[0.0, 0.5]",512,100,100,6,0.06,0.9382759928703308,0.7174009084701538,1.8882334232330322
